	room_size	reverberation_time_s	lows_cutoff_frequency_hz	lows_q_factor	lows_gain_db_s	highs_cutoff_frequency_hz	highs_q_factor	highs_gain_db_s	fade_in_time_s	dry_wet
233	6.059411	0.8681486	40.553547	0.29029244	4.9986935	2941.9617	0.15695302	5.026007	0.42545864	0.07228391
234	6.077823	0.8685828	41.104847	0.29019186	5.0267024	2937.9946	0.15785892	4.985323	0.42778432	0.07183572
235	6.044447	0.86495256	40.759724	0.28992805	4.9887304	2931.3384	0.1569846	5.009486	0.4275241	0.07231426
236	6.059843	0.8696201	40.58866	0.291343	5.008093	2919.4055	0.15667593	4.966767	0.42824447	0.07194443
237	6.042065	0.86619097	41.54038	0.28992778	4.926648	2922.0723	0.15658085	4.9760656	0.42750958	0.07210303
238	6.0432506	0.8641524	40.717117	0.2884986	5.0045824	2930.3481	0.15717028	5.00612	0.4280816	0.07201522
239	6.042685	0.86528546	40.734913	0.28694543	4.939021	2916.8696	0.15697491	5.009393	0.42818573	0.07213916
240	6.041173	0.8643327	41.15187	0.2874989	5.0260463	2912.8882	0.15707207	4.970484	0.42566326	0.07185122
241	6.044341	0.8629913	41.121067	0.28830194	4.988277	2917.3088	0.15739472	4.9872546	0.42694768	0.07194903
242	6.0354953	0.8647406	40.82834	0.28730023	4.9677963	2920.2715	0.156805	4.9639177	0.42618862	0.071909904
243	6.056332	0.8692082	41.070496	0.29030558	5.0139003	2930.196	0.15702407	4.9928083	0.42744422	0.07232997
244	6.0226035	0.8600589	41.507748	0.28538248	5.012818	2902.9912	0.157352	4.9846277	0.42437527	0.071971275
245	6.0230956	0.8641977	40.501495	0.28795406	4.9847593	2909.0798	0.1570141	4.9766345	0.4263325	0.071967274
246	6.026651	0.8642901	40.68953	0.28715253	4.9828663	2909.3154	0.15717657	4.982448	0.42644766	0.072063506
247	6.032674	0.86460096	41.012745	0.2867241	5.0008326	2922.3855	0.1571723	4.9983435	0.4266283	0.0722758
248	6.0246654	0.8640889	40.332176	0.2879879	5.0320287	2930.6216	0.1577329	5.030749	0.4262929	0.07194577
249	6.0304933	0.8614677	40.908073	0.2855987	4.9739785	2915.749	0.15669696	4.9869905	0.4258486	0.07193341
250	6.060493	0.86740637	41.767044	0.28740188	4.982511	2923.0247	0.15796596	4.9742556	0.4284552	0.0720978
251	6.005589	0.8648055	40.76301	0.2855867	4.9591227	2917.9136	0.15679681	4.979034	0.42526817	0.07201418
252	6.0106936	0.86515164	40.63418	0.2852585	4.9817967	2911.9858	0.1572227	4.9654703	0.42717552	0.07185978
253	6.0077085	0.85895926	41.212967	0.28726855	4.935431	2909.3713	0.1564722	4.963167	0.42519265	0.07193607
254	6.0017023	0.86052024	40.411953	0.28362438	4.951912	2905.6982	0.15704797	4.9527187	0.42696178	0.07199458
255	5.9908338	0.8657353	40.49712	0.28407526	4.993897	2910.6436	0.15703927	5.0156474	0.42763233	0.071792215
256	5.9750843	0.85772926	40.636078	0.28272927	4.924708	2903.1052	0.15608223	4.9531574	0.4250256	0.07222297
257	6.0004497	0.8618514	40.875835	0.28320304	4.9760294	2889.3682	0.15593873	4.9307556	0.42451248	0.071730256
258	6.0089483	0.86486876	40.90513	0.283957	4.9947085	2904.8843	0.15690772	5.003444	0.42642578	0.07189676
259	5.968154	0.8575983	40.608387	0.28355026	4.9597383	2893.8872	0.15699483	4.940067	0.42516503	0.071926504
260	5.98339	0.8584045	41.05137	0.28257802	4.9360576	2899.2788	0.15600093	4.9491405	0.4237236	0.07216012
261	5.969964	0.85689366	40.80627	0.2828624	4.953343	2895.6716	0.15682966	4.9699945	0.4252953	0.07176756
262	5.9876146	0.860327	40.41913	0.28272164	4.934545	2897.795	0.15657605	4.94732	0.42596808	0.07194215
263	5.9719534	0.8553842	40.496216	0.28287807	4.9644923	2893.5312	0.15595335	4.9995127	0.42529088	0.07181341
264	5.9864283	0.85386693	41.341724	0.28096372	4.9004917	2898.9236	0.1563773	4.9457664	0.4243069	0.07203666
265	5.979862	0.86145926	40.590572	0.28152713	4.922814	2895.9006	0.15589018	4.916618	0.4248264	0.071724914
266	5.957796	0.8583376	41.197697	0.2798831	4.8962774	2886.3994	0.15545747	4.9444256	0.4249176	0.07209365
267	5.987696	0.85711163	40.907146	0.28215364	5.0112925	2891.2761	0.15656412	4.990607	0.42490652	0.07191543
268	5.9721956	0.85369605	41.078342	0.2816601	4.9396706	2885.9514	0.15646945	4.937617	0.42424524	0.07172758
269	5.9585013	0.8597257	40.686527	0.2810674	4.9304905	2882.3186	0.15621017	4.9164667	0.42519435	0.0719726
270	5.913513	0.8573873	40.58968	0.28134114	4.9152484	2874.3794	0.15623403	4.9051433	0.4247287	0.07191937
271	5.9708276	0.8566479	40.244118	0.27903873	4.9157753	2886.1719	0.15476866	4.968567	0.42548394	0.071904466
272	5.9283495	0.85683537	40.88709	0.27869892	4.9162116	2887.307	0.15564327	4.9316025	0.42493606	0.07151839
273	5.928351	0.8510106	40.765545	0.2790661	4.919248	2869.4587	0.15541106	4.945483	0.42311937	0.0717853
274	5.9402714	0.8554881	40.68433	0.27996498	4.8952255	2870.0737	0.15520246	4.9327374	0.42510286	0.0719079
275	5.9463534	0.8552291	40.528862	0.28032225	4.911019	2875.6658	0.15568975	4.94008	0.42402232	0.07171928
276	5.9352183	0.85797197	40.568726	0.27926564	4.908875	2891.2869	0.1545473	4.9499645	0.42431754	0.071974695
277	5.9627028	0.85648227	41.252365	0.28031605	4.9086447	2872.0554	0.1561152	4.941685	0.42536792	0.071769185
278	5.942487	0.8507116	40.83317	0.27925578	4.8928547	2888.258	0.1552933	4.9366465	0.42467058	0.07168118
279	5.9112353	0.8525602	40.38706	0.27798027	4.888593	2868.1611	0.15560968	4.9317074	0.42405483	0.071649395
280	5.9337025	0.8581083	40.668556	0.27931282	4.8509026	2867.4185	0.15493822	4.919604	0.42363387	0.071712725
281	5.9188366	0.8506406	40.603302	0.27892917	4.922351	2867.3604	0.15596063	4.9377694	0.42425933	0.0718909
282	5.918581	0.85096514	40.49097	0.27997795	4.906013	2862.8855	0.15515554	4.906924	0.42352256	0.071799204
283	5.916041	0.85058355	40.882347	0.27736014	4.9111567	2852.623	0.15509844	4.9048495	0.42276365	0.071808875
284	5.922903	0.8478621	40.629642	0.27751675	4.8771143	2869.6924	0.15595765	4.9402447	0.42365453	0.07168684
285	5.933991	0.85164374	40.943447	0.27811155	4.902045	2865.9453	0.15540093	4.9162345	0.42512378	0.071741834
286	5.9199867	0.85429406	40.84514	0.2773006	4.8650208	2866.005	0.1549039	4.911544	0.4250437	0.07169961
287	5.926949	0.85352504	40.41338	0.27847162	4.876885	2877.13	0.15677339	4.901354	0.42403328	0.071784616
288	5.8897953	0.8451011	40.431774	0.27623868	4.8715634	2861.2397	0.15538542	4.9127707	0.42283028	0.071820684
289	5.904507	0.85302746	40.73427	0.27650276	4.899123	2861.8247	0.1554911	4.8946075	0.4238477	0.07181555
290	5.9209657	0.8514833	41.07357	0.2767613	4.8888144	2864.0522	0.15503764	4.893621	0.42464355	0.07189982
291	5.9211082	0.8536039	40.217625	0.27532828	4.9146104	2864.395	0.15517227	4.875435	0.42416665	0.07159021
292	5.9160194	0.8516393	40.838917	0.2763351	4.9337354	2869.6145	0.1541813	4.9006367	0.42363897	0.071975715
293	5.907196	0.8493163	40.537125	0.27568567	4.869736	2858.2327	0.15441951	4.902366	0.4238681	0.071709745
294	5.905107	0.8462591	40.634987	0.27657408	4.871411	2860.1575	0.15560913	4.9136496	0.42363364	0.07159226
295	5.9068217	0.8538033	40.267403	0.2774027	4.893671	2877.9373	0.15528873	4.917295	0.42392242	0.07199149
296	5.9088454	0.84933364	40.539997	0.27406424	4.823002	2861.8096	0.1554417	4.919971	0.42375654	0.07172464
297	5.882953	0.85184234	40.77442	0.2742629	4.9464498	2856.1187	0.1543094	4.906462	0.4238564	0.07174229
298	5.8916125	0.8446716	40.337635	0.27558467	4.868833	2868.9368	0.15508607	4.9338036	0.42363006	0.07160848
299	5.8908367	0.8460144	40.699337	0.2767393	4.8522882	2861.4663	0.15428476	4.878841	0.42171124	0.071735896
300	5.893417	0.84772724	40.335613	0.2744956	4.8475833	2867.2346	0.1541694	4.9214644	0.42344287	0.071516685
301	5.8950653	0.84860426	40.420525	0.2762627	4.8652763	2858.4949	0.15610275	4.908362	0.4213244	0.07155449
302	5.8857355	0.84642285	40.701736	0.27245525	4.861742	2856.4187	0.1536916	4.9087815	0.42258257	0.07192779
303	5.861806	0.8457205	40.764885	0.27236035	4.8579526	2845.0706	0.1540482	4.8955274	0.42277983	0.0716321
304	5.8879437	0.8510002	40.480785	0.27289742	4.836291	2861.4475	0.15427642	4.878581	0.42170918	0.07163284
305	5.9002953	0.84697455	40.242672	0.2735653	4.876441	2849.1748	0.15405536	4.8798985	0.42185318	0.071356
306	5.884762	0.84634113	40.7885	0.2740451	4.884919	2859.6423	0.15465824	4.9121346	0.4225774	0.071949616
307	5.902372	0.85088307	40.65803	0.2750202	4.906754	2870.4355	0.15537027	4.9391975	0.42286614	0.07196518
308	5.8597503	0.8438097	40.853775	0.27251637	4.865155	2856.244	0.15413336	4.9133425	0.4235552	0.071650766
309	5.859576	0.8477027	40.098206	0.27378467	4.8668675	2843.3948	0.15477633	4.873147	0.4204187	0.07179961
310	5.853454	0.84548074	40.5182	0.27298298	4.829979	2835.2483	0.15473658	4.8578157	0.4226947	0.071728006
311	5.8695154	0.8465447	40.90235	0.2722372	4.8544073	2839.2976	0.15457095	4.8976684	0.4216082	0.07175125
312	5.8418527	0.8444815	40.566048	0.27442282	4.89643	2844.6226	0.15462746	4.9067516	0.42132396	0.07182994
313	5.8559794	0.84321886	41.010216	0.27317518	4.825505	2855.0981	0.15451871	4.87656	0.4221684	0.07182201
314	5.8738503	0.8476082	40.538746	0.27404848	4.8826656	2841.735	0.15509127	4.8787613	0.42370835	0.071752906
315	5.85907	0.8437122	40.880116	0.27263036	4.8356624	2842.9216	0.15416695	4.881195	0.41929457	0.07146752
316	5.843324	0.84367335	40.70615	0.2719311	4.884512	2834.691	0.1538125	4.869483	0.42121297	0.07173573
317	5.8827386	0.8439892	40.275555	0.27439004	4.8745766	2849.603	0.15540013	4.885454	0.4228669	0.07186064
318	5.8602667	0.84227604	40.95679	0.27192605	4.853935	2856.2988	0.15481749	4.87691	0.4204348	0.07185628
319	5.8678803	0.84481794	40.526924	0.2714865	4.844163	2852.1042	0.15441962	4.8508444	0.4217241	0.071040966
320	5.8348103	0.8443172	40.47908	0.27173942	4.8292866	2850.1194	0.15370347	4.8909187	0.4219023	0.07181294
321	5.810228	0.84138536	40.83565	0.26883265	4.8693485	2831.4739	0.15360574	4.861896	0.4215256	0.0713957
322	5.8446465	0.8408709	40.53313	0.2723946	4.818705	2830.1904	0.15426165	4.8479176	0.4207681	0.0715389
323	5.83322	0.84148204	40.720486	0.2686762	4.8145905	2830.2668	0.15405534	4.8509774	0.42175	0.071390465
324	5.8315244	0.84176666	40.411125	0.27068156	4.872784	2837.1106	0.15445057	4.8657236	0.42196894	0.071386755
325	5.8046064	0.8391636	40.347996	0.27062047	4.88419	2830.2554	0.15498655	4.8643847	0.4210639	0.071769886
326	5.824191	0.8408927	41.100475	0.2697312	4.8232303	2832.907	0.15452275	4.8417354	0.4201384	0.0715779
327	5.8361683	0.8433229	41.162613	0.26968047	4.796182	2823.038	0.15325744	4.8285046	0.42183197	0.07132314
328	5.839796	0.8434672	40.359825	0.27001637	4.8260913	2826.8992	0.1533778	4.8447895	0.42204493	0.07154451
329	5.8461895	0.8393687	40.283306	0.27137643	4.834687	2839.124	0.15273504	4.8607564	0.4225184	0.071735315
330	5.8298907	0.83980507	40.502155	0.270713	4.8027277	2845.6526	0.15333897	4.8738847	0.42161286	0.07158795
331	5.825273	0.83815455	40.53259	0.27047765	4.81843	2832.0488	0.15320727	4.856133	0.42061016	0.071595415
332	5.8612375	0.84476364	40.13285	0.2680473	4.8120623	2823.4097	0.15376574	4.857662	0.42263964	0.071460485
333	5.790917	0.8375371	40.79834	0.2682573	4.79702	2822.6716	0.15353496	4.837496	0.41979364	0.07152303
334	5.7944193	0.84002715	40.425694	0.27132836	4.8497014	2829.1418	0.154267	4.86497	0.42139348	0.07165947
335	5.780571	0.8403672	40.59709	0.26975402	4.804145	2819.7007	0.15450351	4.81401	0.42259455	0.07148746
336	5.807034	0.8399387	40.267586	0.27057874	4.807544	2840.3608	0.15391812	4.8768325	0.42057464	0.07188391
337	5.8078036	0.8392139	40.860302	0.26816958	4.820577	2821.6963	0.15350986	4.8503566	0.4198599	0.07140641
338	5.7893763	0.8377581	40.78343	0.26888725	4.80045	2818.4868	0.15346523	4.8346205	0.42065305	0.07153801
339	5.761589	0.83527637	40.52975	0.26767826	4.7986712	2803.9768	0.1531849	4.838723	0.41874015	0.07154701
340	5.782071	0.8319275	40.5592	0.26887923	4.79236	2816.8435	0.15396406	4.8250523	0.4207203	0.07159217
341	5.8150086	0.8383116	40.15359	0.26845425	4.840459	2825.5881	0.15360641	4.8392463	0.42006567	0.07173722
342	5.805098	0.8378638	40.673054	0.26935855	4.8302865	2812.1528	0.15338829	4.864295	0.41992256	0.07163212
343	5.801554	0.837504	40.504433	0.26792386	4.8313966	2827.0532	0.15372021	4.856269	0.4208138	0.07131065
344	5.786535	0.8403691	40.756454	0.26727477	4.779829	2806.388	0.15231156	4.8229585	0.4202176	0.07159953
345	5.8151693	0.83691	40.43853	0.2676413	4.7848983	2827.4858	0.15359406	4.861583	0.42058945	0.071539454
346	5.8006163	0.8351205	41.10683	0.26562282	4.807797	2817.4004	0.15309629	4.8109317	0.42088684	0.07181711
347	5.7805786	0.8375945	40.43828	0.2665205	4.78565	2810.9	0.1529367	4.827572	0.4197341	0.07137061
348	5.799198	0.83511937	40.648033	0.26793355	4.8342595	2810.434	0.15385868	4.842596	0.41987425	0.07172091
349	5.791393	0.8360908	40.44562	0.2646088	4.7738423	2815.3462	0.1536553	4.8218145	0.4200007	0.07151307
350	5.7928395	0.8345527	40.50259	0.26317507	4.776381	2794.5608	0.15317173	4.802086	0.41930237	0.07124633
351	5.8067584	0.8317757	40.162334	0.26765192	4.810227	2812.991	0.15357934	4.811958	0.41829872	0.071801685
352	5.7834635	0.8380828	40.286602	0.26522902	4.7569075	2811.3477	0.15215752	4.8208594	0.4206563	0.07165678
353	5.789152	0.8408703	40.002518	0.26514396	4.7871366	2828.51	0.15306003	4.8177114	0.4209887	0.071321964
354	5.7585316	0.83589387	40.629894	0.26612353	4.787727	2809.5144	0.15265794	4.792093	0.42042422	0.071718425
355	5.7725677	0.8354181	40.484463	0.26563364	4.7853203	2814.0662	0.15263663	4.816418	0.4196598	0.07151698
356	5.7765613	0.83258253	40.29196	0.26612025	4.7710204	2817.2002	0.15246023	4.799683	0.42108458	0.071407825
357	5.7996426	0.833744	40.849274	0.26644155	4.776007	2814.4143	0.15354814	4.8121166	0.4193043	0.07178433
358	5.755254	0.837624	40.84698	0.26472992	4.78114	2803.4324	0.15183531	4.805397	0.4189214	0.07132798
359	5.772229	0.8314104	40.487915	0.26547801	4.8131766	2815.7031	0.15247749	4.8572974	0.41897395	0.07145899
360	5.7629375	0.8299057	40.50185	0.2650502	4.8069744	2803.5334	0.15330881	4.844383	0.41844192	0.071336195
361	5.772379	0.836951	40.790936	0.26284304	4.746934	2809.5178	0.15146457	4.811534	0.4186045	0.071243115
362	5.804447	0.8353356	40.148144	0.26508194	4.7830653	2809.9443	0.15327094	4.804787	0.41993168	0.07199607
363	5.740646	0.8293324	40.07797	0.26275122	4.770853	2791.5095	0.1530383	4.8213005	0.41673067	0.071627505
364	5.7571626	0.8345516	40.1788	0.26330888	4.7742	2812.7678	0.15300018	4.8247714	0.41993946	0.071003124
365	5.7589345	0.8277618	40.602562	0.26450655	4.7789664	2802.3394	0.1522176	4.823658	0.41812527	0.07131992
366	5.7716184	0.83218807	40.630444	0.26209247	4.739192	2805.3523	0.15171763	4.829914	0.41915187	0.07155069
367	5.781444	0.8322079	40.920048	0.2649526	4.7992554	2792.51	0.1520487	4.8272142	0.4190542	0.07136554
368	5.752735	0.83143973	40.29025	0.2608849	4.7325907	2793.8396	0.1520413	4.8033004	0.41833368	0.07166789
369	5.765868	0.8296705	40.223557	0.2639113	4.791424	2789.3035	0.15258515	4.8048806	0.42090848	0.07165017
370	5.7312016	0.8310859	40.71103	0.2630215	4.7765718	2792.4402	0.15202057	4.790696	0.41855028	0.071366414
371	5.7362485	0.83446014	39.900284	0.26423502	4.749008	2808.3074	0.15249662	4.793565	0.4181773	0.071530946
372	5.748244	0.83149916	40.486633	0.26399037	4.7388806	2808.0535	0.1528162	4.799212	0.4184559	0.071561
373	5.7116814	0.83104336	40.267277	0.26123852	4.709757	2789.7556	0.15122339	4.7424264	0.41842592	0.071196355
374	5.736653	0.825385	40.23992	0.2614408	4.749751	2790.2656	0.15159337	4.777362	0.418303	0.07160997
375	5.7343116	0.82975477	40.437603	0.26285124	4.78681	2798.6655	0.15114366	4.7883716	0.41953316	0.07125625
376	5.7981234	0.8307317	40.76195	0.2629821	4.730049	2808.6333	0.15227112	4.808044	0.41739643	0.07179054
377	5.701313	0.8299278	40.203304	0.2609701	4.7685127	2782.8904	0.15187944	4.75017	0.4175328	0.07124506
378	5.728031	0.8238232	40.55201	0.26093647	4.7372274	2784.1362	0.1518805	4.7828236	0.41733244	0.07141733
379	5.714089	0.8230163	40.5091	0.25970358	4.7258987	2783.8054	0.151808	4.798311	0.41656592	0.071570404
380	5.7246876	0.82518965	40.745335	0.26097786	4.755245	2791.1206	0.1516494	4.8157964	0.41883314	0.07153376
381	5.685577	0.82647663	40.50145	0.2606802	4.701142	2779.1768	0.15197973	4.752925	0.41966003	0.07096742
382	5.7040834	0.8248024	40.79247	0.26241654	4.769276	2788.4172	0.15190142	4.8101225	0.41845837	0.07140165
383	5.7134123	0.8247883	40.07825	0.25889972	4.7513747	2790.4236	0.15128802	4.794868	0.41645262	0.07122807
384	5.7056174	0.82666194	40.116623	0.25764614	4.743034	2776.1992	0.15117668	4.779752	0.41875526	0.07130892
385	5.699636	0.82979095	40.518173	0.25929865	4.735874	2789.1685	0.15162292	4.7462955	0.42007202	0.07128302
386	5.7206173	0.8253023	40.470463	0.2607473	4.7349076	2796.9116	0.15084921	4.7753983	0.41658378	0.07107274
387	5.7337503	0.8260788	40.654003	0.26209438	4.6855044	2800.0276	0.15128836	4.81348	0.4202459	0.071376294
388	5.725551	0.82576764	40.257126	0.26070726	4.708053	2771.953	0.15156722	4.7564797	0.41753724	0.07134457
389	5.7257705	0.8270298	40.698097	0.25928354	4.731205	2795.2622	0.15104233	4.799146	0.41787177	0.071568064
390	5.706065	0.8220614	40.299896	0.259515	4.707534	2782.672	0.15123162	4.770024	0.4157694	0.07170275
391	5.7010417	0.8236609	39.851826	0.25747684	4.697149	2762.4626	0.15043749	4.7638216	0.41579506	0.071399294
392	5.7082825	0.82233936	40.58463	0.26065204	4.6698456	2772.9604	0.14985213	4.749041	0.41683388	0.0712936
393	5.7048173	0.8253852	40.03738	0.25929552	4.7098074	2784.7188	0.1511833	4.7654004	0.4151168	0.07101638
394	5.7130957	0.8276288	40.5304	0.25992763	4.7251782	2794.4883	0.15058224	4.7902675	0.4176356	0.07133478
395	5.7287765	0.8281466	40.31167	0.25885347	4.692437	2794.926	0.15086518	4.76836	0.41641167	0.071226664
396	5.717575	0.82966477	41.38677	0.25857309	4.7606487	2786.0227	0.15201706	4.756156	0.41594988	0.071373865
397	5.699567	0.8225985	39.854305	0.2586862	4.71103	2769.326	0.151668	4.764722	0.416961	0.07143837
398	5.68958	0.8205316	40.25101	0.25716135	4.689255	2776.0696	0.1503962	4.776131	0.4176277	0.07132446
399	5.70976	0.82476336	40.201218	0.25821653	4.733741	2771.3108	0.15058044	4.733317	0.41554403	0.07136994
400	5.733713	0.8272996	39.945953	0.2593703	4.71006	2796.4524	0.15184025	4.7490363	0.4195299	0.07146248
401	5.694456	0.8223792	40.454178	0.2578001	4.6967463	2772.125	0.15034173	4.743783	0.41785985	0.07138893
402	5.6740737	0.82449085	40.73134	0.2576974	4.6871085	2781.3083	0.15021189	4.7446	0.41630152	0.071299255
403	5.6966414	0.82512605	39.97337	0.25657877	4.6567807	2778.0925	0.15177612	4.776899	0.41620183	0.07127401
404	5.6761284	0.82293475	40.417233	0.25889266	4.670946	2768.036	0.15105402	4.7530694	0.41754022	0.07164832
405	5.7182236	0.8269009	40.278465	0.25633767	4.6995106	2772.3582	0.14981161	4.72175	0.41699675	0.07121156
406	5.6740575	0.82138604	40.39055	0.25747004	4.6841817	2769.9124	0.14984629	4.7315493	0.41717058	0.07165944
407	5.722902	0.8275356	40.031803	0.2577322	4.6688924	2771.2493	0.1505185	4.7544928	0.4167577	0.07151641
408	5.6886053	0.82589114	40.46855	0.25782093	4.7045817	2775.6396	0.1508353	4.7382417	0.41679525	0.07120199
409	5.6561117	0.81823355	40.281204	0.2546911	4.63732	2766.742	0.1505619	4.726998	0.41561553	0.07106693
410	5.658308	0.81924593	40.066196	0.25785244	4.692925	2771.4917	0.15076569	4.7426353	0.4172789	0.07129413
411	5.683705	0.81946653	40.279514	0.25621688	4.67556	2768.8362	0.1505277	4.727847	0.41556406	0.07156576
412	5.678437	0.8200183	39.883614	0.25819615	4.6707172	2766.1672	0.15059322	4.7422996	0.41617158	0.071219414
413	5.696961	0.82393295	40.687885	0.25972638	4.7208467	2773.164	0.15182853	4.7580504	0.41572526	0.07149203
414	5.668726	0.8178554	40.412235	0.2559486	4.6742716	2761.4878	0.15118846	4.7959905	0.41679862	0.07123479
415	5.638747	0.81933475	40.30548	0.2539974	4.6921806	2752.5815	0.14993155	4.7224236	0.41571006	0.07121281
416	5.6833334	0.8165978	40.355453	0.2560266	4.632164	2762.3594	0.15049362	4.7030883	0.41484872	0.0712975
417	5.6319866	0.8199907	40.354313	0.25296217	4.6404886	2762.975	0.15033807	4.724486	0.41696858	0.07122554
418	5.634293	0.8163292	40.00469	0.2552969	4.6956334	2754.0374	0.149948	4.702303	0.41476193	0.0711026
419	5.651599	0.8169199	39.925877	0.25560665	4.6357675	2757.0654	0.1504048	4.739638	0.41675898	0.07113055
420	5.6295347	0.8153849	40.238285	0.2544414	4.660402	2755.3503	0.14947478	4.7080936	0.41670966	0.07122741
421	5.6472025	0.8190875	40.426556	0.25493437	4.709549	2757.9346	0.15047054	4.7426844	0.41397205	0.071107134
422	5.6452055	0.8212163	39.995186	0.25323415	4.631609	2762.0986	0.15014878	4.741573	0.41673854	0.07126565
423	5.668045	0.81708807	40.179222	0.2543177	4.6609025	2758.6519	0.15070286	4.731539	0.41544634	0.0714226
424	5.6475196	0.8162946	40.265392	0.25470564	4.646645	2753.5085	0.15019059	4.717685	0.4143187	0.07089644
425	5.6510935	0.81821334	40.16886	0.25340492	4.6726155	2763.6768	0.15057741	4.7306614	0.41753182	0.07144575
426	5.6458607	0.8199964	40.063522	0.25352392	4.6359267	2762.3687	0.15020673	4.7267313	0.41484645	0.071242094
427	5.645487	0.8165346	40.048035	0.25306404	4.6318274	2746.3381	0.14848326	4.710876	0.41571245	0.07101157
428	5.6527796	0.8149996	40.438793	0.2538855	4.697714	2753.2507	0.15004738	4.7261224	0.41483	0.07148429
429	5.637907	0.8153779	40.32215	0.25228035	4.626579	2747.1592	0.14823122	4.7083282	0.41526482	0.071232736
430	5.6913753	0.82185936	40.49056	0.25434494	4.654141	2765.046	0.14993694	4.7386003	0.4152785	0.07124577
431	5.653687	0.8200598	40.299362	0.2548581	4.6693854	2772.1685	0.14925525	4.731993	0.4149771	0.071183875
432	5.686046	0.8166159	39.98669	0.25368163	4.655063	2749.212	0.15047072	4.732367	0.41537672	0.07122275
433	5.6439476	0.8153754	40.206196	0.2517823	4.6303244	2756.04	0.14907013	4.7129235	0.41352344	0.07133886
434	5.6039777	0.8182089	40.08751	0.25305304	4.658075	2761.551	0.14972042	4.7316575	0.4147983	0.07157643
435	5.62445	0.8153502	39.752	0.25187916	4.6653986	2747.9648	0.15009104	4.6821876	0.4140602	0.07128215
436	5.644494	0.8157884	40.378727	0.2532041	4.644365	2756.5776	0.1500326	4.711118	0.4147398	0.071171165
437	5.633205	0.8156194	40.010426	0.25049183	4.659255	2749.9517	0.1490592	4.725512	0.4158579	0.07126687
438	5.6339736	0.8148186	39.65989	0.25171387	4.623012	2761.5042	0.14954622	4.6771226	0.41466486	0.07135917
439	5.671895	0.8193125	40.66415	0.25481477	4.6719537	2746.8447	0.14972433	4.6848836	0.41492784	0.07136563
440	5.6434665	0.81600803	39.89438	0.25323734	4.677242	2745.1982	0.1499498	4.7016244	0.41558343	0.07116365
441	5.6304455	0.81666964	40.11396	0.25224176	4.6720605	2746.7405	0.15048409	4.7124314	0.41669977	0.07136243
442	5.590482	0.8123688	40.24887	0.24880627	4.6509905	2737.7803	0.14913413	4.704425	0.41366696	0.07103253
443	5.654294	0.8181091	40.36212	0.25366408	4.666738	2764.2017	0.1497662	4.7494087	0.4147708	0.0710491
444	5.6308904	0.8163868	40.463936	0.25281054	4.6123686	2754.7256	0.14996623	4.7175827	0.4154164	0.071342744
445	5.6710167	0.81488055	40.061985	0.25308466	4.6886883	2756.7744	0.14928229	4.7089543	0.41514608	0.0710326
446	5.6086965	0.80915755	40.41189	0.2507572	4.627915	2738.3174	0.14818558	4.68177	0.41271463	0.07107239
447	5.613552	0.8123496	40.181633	0.2500493	4.616403	2724.9172	0.14914548	4.697961	0.4130763	0.07116149
448	5.5885844	0.8100419	40.304577	0.25010508	4.634568	2733.1628	0.14919381	4.660293	0.41549355	0.070979014
449	5.638534	0.8155075	39.95334	0.25258076	4.6340847	2737.3093	0.14931583	4.6675735	0.4147026	0.07120796
450	5.636237	0.8154127	40.49206	0.2510794	4.6505003	2751.106	0.14939056	4.7139463	0.41501376	0.07125022
451	5.6453886	0.8130388	40.342846	0.25179616	4.612693	2740.6926	0.14882396	4.7103286	0.4146484	0.070860445
452	5.6065216	0.81005543	40.15112	0.25227028	4.6093273	2734.0515	0.14945129	4.679239	0.41456926	0.07093969
453	5.649708	0.8118298	40.434704	0.2500269	4.62468	2745.4675	0.1489449	4.710603	0.41553515	0.07101956
454	5.612967	0.8109524	39.846874	0.25045156	4.6442018	2736.1775	0.14966644	4.6902447	0.4144566	0.07124674
455	5.6119795	0.8129185	39.706097	0.24925604	4.6235123	2727.1035	0.14821681	4.674586	0.41473052	0.071180865
456	5.5762453	0.81243783	39.890404	0.24838652	4.55435	2728.1575	0.1483395	4.6801944	0.41449517	0.07089941
457	5.593704	0.80937785	40.14222	0.24930513	4.6126556	2741.4531	0.14937468	4.6809893	0.41377527	0.07127321
458	5.6225424	0.8145663	39.95794	0.24994595	4.62463	2742.737	0.14876291	4.690874	0.41544664	0.070906706
459	5.613237	0.81479466	39.983093	0.24929222	4.6071863	2736.301	0.14973132	4.668108	0.41478777	0.0709049
460	5.628443	0.8077119	40.30433	0.25065494	4.603304	2756.3542	0.14889598	4.730597	0.41555628	0.07117849
461	5.60722	0.80921733	40.14413	0.250132	4.544489	2735.5984	0.14798763	4.6831856	0.4149228	0.07081295
462	5.6197667	0.81011736	40.413364	0.25071612	4.648832	2751.402	0.14854254	4.6983685	0.4149862	0.071187854
463	5.5756745	0.8103725	40.118683	0.24830699	4.5958853	2726.6858	0.14897908	4.641416	0.41358727	0.07085166
464	5.572075	0.80782163	40.38656	0.24858893	4.5427704	2730.0488	0.14818229	4.633199	0.4137346	0.07117082
465	5.5911055	0.81231856	40.521534	0.2515722	4.6471934	2749.258	0.14848901	4.6824417	0.41265935	0.071161956
466	5.609517	0.81045943	40.126877	0.24901856	4.612958	2738.6753	0.14883044	4.692227	0.4147607	0.07120746
