	room_size	reverberation_time_s	lows_cutoff_frequency_hz	lows_q_factor	lows_gain_db_s	highs_cutoff_frequency_hz	highs_q_factor	highs_gain_db_s	fade_in_time_s	dry_wet
232	4.421141	0.65871024	47.50995	0.16956672	3.59854	2206.374	0.11715289	3.937923	0.38271126	0.0669793
233	4.374	0.6533274	47.71918	0.17093161	3.6122851	2200.5085	0.11746962	3.9249144	0.38146123	0.06706515
234	4.4043126	0.65919304	47.352158	0.17259282	3.608078	2213.012	0.11872294	3.9397337	0.38153744	0.06727521
235	4.412905	0.65576094	48.201633	0.16913846	3.6258008	2196.9758	0.117303744	3.9048483	0.38170168	0.06677116
236	4.332482	0.64815646	47.6801	0.16961944	3.5866969	2190.7144	0.11782221	3.910567	0.3806563	0.06700905
237	4.4015946	0.65451896	47.95604	0.17083074	3.6091845	2195.079	0.116904914	3.9048889	0.38339993	0.06702309
238	4.3988433	0.65395856	46.60684	0.16978326	3.592346	2194.0483	0.116686955	3.928703	0.38205484	0.066789664
239	4.359805	0.64987916	48.26956	0.1687773	3.6043625	2182.9019	0.117363386	3.9055002	0.38274336	0.06656045
240	4.3696914	0.6496637	47.717827	0.17079583	3.6163995	2202.2305	0.11789384	3.911334	0.38161445	0.066582024
241	4.4049587	0.65507627	48.477604	0.1707911	3.6065018	2186.1082	0.11723827	3.931026	0.38179132	0.06672105
242	4.369537	0.6503477	47.5317	0.16805337	3.5990396	2170.9805	0.11620814	3.885719	0.38049114	0.06705191
243	4.356057	0.64611566	48.70212	0.16862094	3.6106267	2169.943	0.11725594	3.896629	0.37927952	0.06680985
244	4.3624926	0.6494732	48.888977	0.16822405	3.5939288	2176.0889	0.11707362	3.8854759	0.38164207	0.066340715
245	4.350333	0.65429074	46.80238	0.16916142	3.6010993	2181.0042	0.116601475	3.9091218	0.38199255	0.0667145
246	4.3612075	0.64932454	47.949112	0.16719837	3.602011	2177.2302	0.1160226	3.906421	0.37870157	0.06650829
247	4.3441415	0.64624	47.89517	0.16784266	3.6033583	2188.0093	0.11693579	3.921292	0.37964794	0.06702749
248	4.368566	0.6540338	47.379017	0.16899396	3.6012053	2194.7888	0.1167433	3.9252555	0.3801936	0.06675512
249	4.3452535	0.6505423	47.59382	0.16893001	3.5883765	2181.7422	0.115764506	3.9107344	0.38011	0.066293225
250	4.3808436	0.65284985	47.572487	0.16787516	3.607644	2180.219	0.11565734	3.9086668	0.37911755	0.06699949
251	4.3618593	0.6491775	48.561493	0.16889177	3.605332	2195.0945	0.11646666	3.8899481	0.3790794	0.067084916
252	4.341386	0.6493005	46.869553	0.16765164	3.5916927	2179.1677	0.116118215	3.925743	0.37841725	0.06678543
253	4.341892	0.6453787	47.697926	0.16734564	3.5851038	2174.6738	0.116622016	3.902682	0.37861273	0.06662527
254	4.320179	0.6497864	46.434254	0.167175	3.5991266	2165.8884	0.11550442	3.8859084	0.3809936	0.06626603
255	4.346163	0.64671004	48.24322	0.16886826	3.592191	2180.2175	0.11671167	3.9078555	0.37960485	0.066796996
256	4.300528	0.6452292	46.145496	0.16647382	3.5972881	2178.0093	0.11664287	3.9070683	0.3824957	0.066535965
257	4.34006	0.6528806	47.49362	0.1648719	3.5994134	2179.959	0.11479264	3.899158	0.37672585	0.06648342
258	4.306709	0.6489502	47.022522	0.16751334	3.597995	2172.6091	0.11505389	3.8735418	0.37920257	0.066306
259	4.3211327	0.64883024	47.44552	0.16652508	3.6036599	2163.5605	0.1158068	3.8871248	0.3784056	0.06647033
260	4.3386655	0.6508437	47.688198	0.16755599	3.600846	2161.1038	0.1153994	3.8987334	0.38200152	0.06664848
261	4.2941856	0.64846665	47.563972	0.167314	3.6092248	2172.4114	0.11525531	3.9055133	0.38021615	0.066279165
262	4.3286815	0.6514298	47.54117	0.16679752	3.6114805	2164.5654	0.11594075	3.874293	0.37876552	0.06677063
263	4.3079906	0.6497251	46.500126	0.1676204	3.6015465	2176.1702	0.1156088	3.88013	0.37966388	0.066433124
264	4.3003054	0.6475066	46.501656	0.16528298	3.585195	2159.5742	0.11486783	3.897203	0.37650624	0.06645209
265	4.290131	0.6463363	47.332375	0.16532405	3.589271	2166.6353	0.11591423	3.8704786	0.37703332	0.06675631
266	4.3157973	0.6445599	46.95401	0.16617715	3.594218	2147.6548	0.11523787	3.860556	0.37856615	0.06603411
267	4.2998595	0.6436536	47.033066	0.16516155	3.592469	2163.4338	0.11477752	3.8707414	0.37940565	0.06692607
268	4.301352	0.64564174	47.92922	0.16630976	3.613666	2172.5527	0.114105634	3.901017	0.37949678	0.06636311
269	4.310512	0.6444707	47.272186	0.16663156	3.5926592	2157.3079	0.11507717	3.8818984	0.37889996	0.06673444
270	4.265608	0.64291817	46.226658	0.16393349	3.5832002	2158.9219	0.11415586	3.8876588	0.37814128	0.06639254
271	4.2632823	0.64209884	46.4739	0.16604102	3.5803287	2158.8792	0.11495259	3.870217	0.37891906	0.06677389
272	4.248141	0.6409725	46.36429	0.16373524	3.5876615	2154.8474	0.11446535	3.8836029	0.37680858	0.066168524
273	4.278886	0.6417139	46.353218	0.16308618	3.5828042	2140.966	0.11467415	3.8795507	0.37625906	0.06630293
274	4.2936597	0.6413554	47.001076	0.16661541	3.5957563	2171.1096	0.114500575	3.9065726	0.38000032	0.066814594
275	4.258338	0.63585603	47.582615	0.16448675	3.5825386	2151.8577	0.11532535	3.9060352	0.37755558	0.06619795
276	4.2785525	0.6387577	46.7739	0.16571613	3.5786498	2159.6035	0.11401309	3.884609	0.377413	0.06660403
277	4.2824297	0.64257604	46.792522	0.16511029	3.5896776	2140.2468	0.114974655	3.8768032	0.37929273	0.06643016
278	4.3036437	0.6424192	46.681305	0.16424769	3.5821207	2157.8403	0.11444082	3.9040713	0.37819445	0.06617612
279	4.2754283	0.6448336	46.506508	0.16467036	3.572165	2150.7173	0.114312574	3.8606489	0.37765837	0.06643876
280	4.236643	0.639786	46.229923	0.16649991	3.5807862	2142.269	0.11454496	3.8878615	0.37862	0.066278145
281	4.2880225	0.64126474	47.330914	0.1650171	3.578946	2146.1587	0.11465942	3.8824947	0.3773933	0.06643457
282	4.2962923	0.6413125	46.317024	0.16433297	3.582186	2148.987	0.114185244	3.8780608	0.37697452	0.066534966
283	4.2469106	0.6416601	47.20658	0.163348	3.5709817	2160.7117	0.113701366	3.8878567	0.37695077	0.0663852
284	4.2709713	0.6399409	45.897606	0.16336346	3.5815067	2144.372	0.113302425	3.889948	0.37582326	0.06678747
285	4.2836137	0.6386989	46.92375	0.16504075	3.5729914	2138.6663	0.11371933	3.8722203	0.37905222	0.06637832
286	4.253474	0.640759	46.06807	0.16195364	3.5857012	2148.6904	0.11359869	3.8747554	0.37613016	0.06661758
287	4.272482	0.63913697	46.58545	0.16371734	3.572495	2136.811	0.11286218	3.8626645	0.3774189	0.06642429
288	4.20728	0.6414634	46.194824	0.16312696	3.584437	2140.1494	0.113933116	3.8479433	0.37735155	0.06668684
289	4.2382746	0.635143	45.61734	0.16390304	3.574451	2144.5505	0.11322686	3.8720803	0.37475687	0.06625318
290	4.253563	0.6398016	46.316837	0.1617215	3.598032	2132.8042	0.113590896	3.848953	0.37631828	0.06638748
291	4.226271	0.63456196	46.02698	0.16080882	3.5739539	2129.5813	0.11284399	3.8438559	0.37524062	0.06633562
292	4.239453	0.6365322	46.005405	0.16247559	3.5593987	2131.048	0.11307728	3.850813	0.37737784	0.066499494
293	4.251391	0.6408053	47.270584	0.16280332	3.5735953	2137.364	0.11370909	3.8566728	0.37820125	0.06599961
294	4.2441325	0.64038885	46.45048	0.16159122	3.5662727	2134.3237	0.11461334	3.8609333	0.37800157	0.066544846
295	4.2677007	0.63614684	45.798496	0.16189073	3.5817876	2149.305	0.11334318	3.878459	0.3754211	0.066717535
296	4.2305937	0.6339759	45.86301	0.16239268	3.571899	2133.4175	0.114066355	3.848855	0.37803853	0.06643084
297	4.247929	0.63744587	46.82651	0.1627353	3.584615	2142.632	0.11365047	3.8338773	0.3759871	0.06629604
298	4.2800674	0.6364516	45.99128	0.16542117	3.5762446	2139.8794	0.11439228	3.872559	0.37695283	0.066269934
299	4.219365	0.6354342	46.13853	0.16276735	3.5678322	2126.8362	0.11330163	3.8344357	0.3755274	0.066356085
300	4.219489	0.634547	45.734474	0.16160984	3.5720687	2143.6055	0.11401362	3.875827	0.3760763	0.0662638
301	4.26575	0.64018625	46.35867	0.16345833	3.573665	2148.9211	0.11350433	3.8838327	0.3753666	0.06610345
302	4.2058587	0.6348411	46.13559	0.16096671	3.577915	2118.8237	0.11279682	3.8494678	0.37507126	0.06663252
303	4.2059183	0.63696367	46.94691	0.16229391	3.5733314	2139.5667	0.112753466	3.8652701	0.37711686	0.06607457
304	4.217229	0.6382757	45.58272	0.15994339	3.5840373	2136.889	0.11330768	3.8548195	0.37710804	0.0662742
305	4.222905	0.6411855	45.572132	0.15927067	3.56365	2144.7502	0.112776086	3.8694968	0.37592378	0.066480264
306	4.199768	0.63517356	46.020283	0.1633176	3.5802639	2130.4265	0.1130885	3.8617954	0.374914	0.06612958
307	4.2329597	0.64088935	45.937916	0.16251588	3.5725355	2142.007	0.11311948	3.8798852	0.37544024	0.066374205
308	4.2020082	0.63879097	46.79368	0.1614318	3.5818174	2134.5562	0.112729296	3.8393965	0.3780992	0.06634672
309	4.2121463	0.63779926	45.16882	0.16172211	3.5513947	2124.198	0.11347963	3.8400795	0.37596673	0.06625879
310	4.1674232	0.63473266	46.017624	0.16080761	3.5544596	2117.3394	0.11186161	3.8576934	0.37795773	0.066370055
311	4.2009816	0.63924605	45.92023	0.16127995	3.5718708	2121.3381	0.11212843	3.843656	0.3763313	0.06680289
312	4.221166	0.63615716	46.598057	0.16143543	3.5687609	2110.6636	0.11353693	3.843511	0.37777826	0.066196464
313	4.21995	0.6367273	45.859875	0.16276433	3.5942733	2124.7595	0.11293923	3.8504639	0.3752882	0.06639944
314	4.2183075	0.63673013	45.331993	0.16086178	3.5586514	2129.041	0.113066636	3.8667262	0.3746699	0.06639232
315	4.2024	0.63863677	46.153885	0.16022055	3.5559034	2125.785	0.11234121	3.841922	0.3766744	0.06606556
316	4.2149873	0.6343408	45.4778	0.1608726	3.5821517	2127.5378	0.11212383	3.836326	0.37432852	0.06633672
317	4.2114897	0.63451105	45.917747	0.16143423	3.5566447	2118.5127	0.112408005	3.8491323	0.37489948	0.06598347
318	4.168671	0.63108855	45.187916	0.16053067	3.5744946	2131.906	0.11233185	3.8576596	0.37369248	0.06652827
319	4.2272024	0.6391974	45.6738	0.16112521	3.5833526	2134.1248	0.112727314	3.8515227	0.3765104	0.06601054
320	4.23485	0.63640827	45.77943	0.16332638	3.5685167	2141.2544	0.11264008	3.8661108	0.37488225	0.06666608
321	4.1946454	0.63530326	45.640434	0.16169137	3.5560422	2115.6821	0.11211985	3.8199296	0.3759737	0.06614265
322	4.206743	0.6364565	45.67735	0.1605943	3.5840356	2119.2683	0.11258045	3.844367	0.3771366	0.066589825
323	4.181381	0.633263	46.68751	0.16095687	3.552089	2126.3596	0.11198005	3.8480933	0.3754357	0.066295795
324	4.2154975	0.63473886	45.182915	0.16000265	3.5722244	2111.1777	0.111944616	3.8263779	0.37497142	0.065981224
325	4.1896634	0.6329562	45.75385	0.1586915	3.559066	2120.9138	0.111889236	3.8289354	0.37496036	0.06614985
326	4.1767516	0.63577044	44.953934	0.15993676	3.5709686	2111.1807	0.1113991	3.834277	0.37657672	0.0663616
327	4.1919436	0.63277346	46.048122	0.16038439	3.5634365	2117.854	0.11253297	3.8523698	0.37429965	0.066485874
328	4.166237	0.6317068	45.60902	0.160662	3.5606475	2109.5967	0.11150059	3.8230152	0.37618053	0.06619768
329	4.1872745	0.6344407	45.97933	0.15984866	3.5552697	2114.6714	0.113684826	3.8413842	0.37560457	0.06647407
330	4.2155557	0.6323808	44.939594	0.1589887	3.550827	2120.315	0.111810245	3.8504488	0.3758091	0.06641444
331	4.19105	0.629049	45.19358	0.16153033	3.5684974	2098.8008	0.111818895	3.8014953	0.37828478	0.06656636
332	4.204122	0.63247633	45.618793	0.15950483	3.5372136	2104.9263	0.11101702	3.8327715	0.37585312	0.066298775
333	4.216724	0.6330449	45.36867	0.15768556	3.546794	2117.2537	0.11191058	3.836687	0.37684312	0.06614693
334	4.186924	0.6296715	45.491158	0.16153327	3.5502596	2106.276	0.11201453	3.8480015	0.375874	0.066178836
335	4.190904	0.63108844	45.98446	0.15950486	3.5732176	2116.012	0.11195338	3.8463283	0.37608403	0.06652443
336	4.187379	0.6275812	45.366108	0.15963352	3.5654714	2105.4482	0.11156259	3.8311558	0.37275323	0.066370115
337	4.169382	0.6310289	44.849163	0.1582213	3.5637987	2118.5244	0.11079978	3.836215	0.37356067	0.066259444
338	4.1242414	0.6280304	45.852566	0.15899912	3.5684402	2100.4556	0.111121014	3.8286774	0.37661865	0.06630664
339	4.1577578	0.6299517	45.372543	0.15839124	3.5496683	2119.2546	0.11117357	3.8313043	0.37431642	0.066032395
340	4.1543827	0.6308725	46.039978	0.15843956	3.5606523	2110.3953	0.11175916	3.8322487	0.37538058	0.06617397
341	4.1514177	0.6310703	44.906548	0.16006273	3.5693295	2117.5376	0.11231688	3.8378394	0.37445948	0.066015705
342	4.149593	0.62889695	45.11533	0.15972775	3.5646918	2106.2312	0.11059654	3.845228	0.37547252	0.06622033
343	4.1579657	0.633315	44.878815	0.15986475	3.5563204	2137.0056	0.11217654	3.8482792	0.3754141	0.0662131
344	4.129729	0.62618077	45.306194	0.15714365	3.5572422	2095.3105	0.110833816	3.8008885	0.37277174	0.0661
345	4.1979704	0.6367585	45.57631	0.15846282	3.5585194	2121.7861	0.11173747	3.8391418	0.3763279	0.06595762
346	4.1424427	0.63048863	44.697887	0.15938126	3.5603182	2107.5132	0.11120486	3.8211758	0.37592018	0.06632442
347	4.171244	0.6301422	45.618366	0.15871252	3.556148	2105.865	0.11203782	3.8237221	0.37640673	0.06607105
348	4.1877117	0.6321162	45.452118	0.1607089	3.5664854	2117.9163	0.11179794	3.8461647	0.3750504	0.066175036
349	4.1744194	0.62868285	44.664337	0.1573303	3.5688221	2096.2878	0.11012473	3.810959	0.3760835	0.066157915
350	4.1718454	0.62815875	45.56726	0.15615103	3.5497022	2096.3118	0.11096753	3.8083622	0.3759387	0.065679155
351	4.1513357	0.62647396	44.76809	0.16017386	3.5564072	2099.5483	0.1111886	3.817674	0.3753341	0.06613897
352	4.134664	0.6308357	45.25928	0.15641779	3.557616	2108.1067	0.111040406	3.829544	0.37473917	0.06623505
353	4.1608114	0.62740105	45.366734	0.15956059	3.551258	2102.5159	0.111015595	3.8201396	0.37467068	0.06598068
354	4.1417065	0.6309402	45.06181	0.15907246	3.5482051	2118.061	0.11054462	3.8253922	0.37457988	0.066049784
355	4.140911	0.6312859	44.874165	0.1588284	3.560527	2107.584	0.11072715	3.8270621	0.37409723	0.066110715
356	4.1300235	0.6267525	45.19293	0.1601256	3.5612097	2106.2024	0.11155148	3.8153296	0.3728216	0.066201285
357	4.151709	0.62942505	46.03696	0.15844685	3.5359802	2107.1882	0.1105382	3.8211558	0.37450427	0.06601314
358	4.143668	0.62590617	44.71886	0.15555687	3.5544343	2105.6792	0.11103288	3.8279166	0.37464935	0.06591963
359	4.1642013	0.6268694	45.6529	0.15808144	3.5558658	2088.797	0.111028604	3.8138492	0.37369195	0.066362604
360	4.1483183	0.63127327	45.151012	0.15739028	3.5487442	2102.0989	0.11058538	3.8077714	0.37306133	0.06621128
361	4.1562285	0.6281764	45.166504	0.15769233	3.5721226	2099.2068	0.10986352	3.840538	0.37579292	0.06605958
362	4.1512284	0.6338742	45.10444	0.15901308	3.572138	2124.459	0.111568354	3.8371708	0.376733	0.0661149
363	4.130145	0.6279005	44.087612	0.1554582	3.5352516	2100.022	0.110485464	3.8151968	0.37322205	0.06593777
364	4.111257	0.62184757	44.887794	0.15662766	3.5421147	2099.2805	0.11005818	3.8196692	0.37546203	0.06610922
365	4.13988	0.6252765	44.91588	0.15976188	3.5588136	2116.4854	0.1104731	3.8301494	0.37294853	0.06636344
366	4.1356964	0.6294608	45.357166	0.1562639	3.5526295	2102.357	0.1103074	3.8137188	0.37411734	0.06618744
367	4.125142	0.62701124	45.1562	0.15776671	3.5590255	2097.8687	0.11028792	3.8214188	0.3750238	0.06602669
368	4.123337	0.62713665	44.865772	0.15705754	3.5522742	2090.194	0.11060618	3.82983	0.37442154	0.06636616
369	4.1544127	0.62982196	45.07459	0.15814728	3.5516958	2100.443	0.110416055	3.8136594	0.37335917	0.066123076
370	4.0936255	0.6253624	44.827328	0.1556536	3.5408895	2087.295	0.11016304	3.8358898	0.3717502	0.0661866
371	4.135661	0.62926084	44.468403	0.15735655	3.546519	2098.1624	0.10900948	3.7998548	0.3718866	0.066183
372	4.14644	0.62290424	44.553963	0.1581182	3.5519705	2089.2126	0.11029536	3.8049667	0.37236762	0.06590198
373	4.120757	0.62372684	45.09426	0.15636206	3.5567126	2097.9817	0.10940102	3.82068	0.3728429	0.06646313
374	4.150783	0.6271058	44.65587	0.15744272	3.5503955	2106.8435	0.11000206	3.8300252	0.37644053	0.065987
375	4.0937796	0.6248294	44.67267	0.15650599	3.5389626	2093.682	0.11055569	3.8283663	0.3732612	0.06578549
376	4.1069865	0.62989026	44.917786	0.15811037	3.5439386	2087.4744	0.11071314	3.7940595	0.37390193	0.06562182
377	4.132045	0.62481433	45.32156	0.15710476	3.543123	2085.5183	0.110294245	3.8088362	0.3740016	0.06581076
378	4.133831	0.62722915	44.72312	0.15739752	3.5490878	2102.8855	0.1096156	3.8438983	0.37356052	0.06612951
379	4.122077	0.62819606	44.456238	0.15529239	3.532782	2088.9143	0.11028695	3.836347	0.37292343	0.06605333
380	4.1506476	0.62886786	45.030487	0.15713176	3.5532868	2094.444	0.11005629	3.833353	0.37400496	0.06560526
381	4.110264	0.62423354	44.430454	0.15662393	3.56358	2089.0435	0.10976131	3.799573	0.37395185	0.06592637
382	4.167593	0.62488246	45.26926	0.15793516	3.5558546	2091.328	0.10997034	3.831327	0.37405792	0.06582698
383	4.09194	0.6221504	44.68215	0.15496568	3.5311875	2074.007	0.10945954	3.800526	0.37360376	0.06582292
384	4.104704	0.62523264	44.222355	0.15546578	3.5543313	2092.4734	0.109152965	3.8082426	0.37350744	0.06579932
385	4.090416	0.62284815	45.23637	0.15740903	3.5443277	2083.478	0.11018463	3.8093638	0.3723584	0.065834075
386	4.1179886	0.6242758	44.883396	0.15811129	3.5519352	2103.7083	0.110299855	3.815831	0.37430814	0.06623049
387	4.0916986	0.62809247	44.475517	0.15513282	3.532982	2082.7378	0.10948021	3.7999983	0.3756045	0.06606096
388	4.0756955	0.6186576	44.948788	0.15590462	3.5554647	2085.13	0.10994841	3.812199	0.37311953	0.065929666
389	4.1120963	0.62656355	44.208145	0.15861233	3.5527816	2098.8318	0.109457046	3.8179605	0.37368876	0.066011064
390	4.1025887	0.6282123	44.50321	0.15736069	3.537281	2099.117	0.1100503	3.8089619	0.37401155	0.065848455
391	4.1137495	0.6234302	44.471916	0.15566957	3.532223	2089.087	0.10957271	3.8109655	0.37261146	0.0659292
392	4.1227036	0.6228137	44.148594	0.15459907	3.548229	2074.8933	0.1095149	3.810494	0.3741287	0.06586652
393	4.1049805	0.62699294	45.068436	0.15549855	3.5336325	2087.8296	0.10971795	3.8170815	0.3741276	0.06598518
394	4.106944	0.624763	44.586002	0.15776959	3.5411723	2088.285	0.11075868	3.8059468	0.37475735	0.06604279
395	4.1135445	0.62618136	44.415356	0.15648961	3.5377924	2103.0205	0.10973946	3.8103898	0.37306067	0.065647
396	4.1001167	0.6254115	45.500088	0.15719734	3.5422943	2083.155	0.10886707	3.8190002	0.3726182	0.06609828
397	4.1002674	0.62239397	44.39354	0.155945	3.532431	2087.393	0.10985493	3.8004587	0.37314197	0.06628246
398	4.089837	0.62231827	44.303146	0.15578827	3.548769	2082.1145	0.108475976	3.7931895	0.37158412	0.06563875
399	4.1075597	0.62885165	44.479275	0.15538044	3.560401	2089.262	0.11000175	3.7770236	0.3752443	0.06602347
400	4.093245	0.62344706	44.47508	0.15412778	3.5194561	2090.215	0.109078	3.813067	0.37197775	0.065845184
401	4.0874963	0.6226921	44.133606	0.15522887	3.5364518	2086.8694	0.1088701	3.8083115	0.37386855	0.06589839
402	4.0667567	0.62416184	43.99701	0.15454277	3.529273	2082.1614	0.10900931	3.7941716	0.3736313	0.0657643
403	4.087883	0.6235782	44.509815	0.15450366	3.536733	2082.1428	0.10979542	3.8059301	0.37305582	0.06625193
404	4.0521517	0.6229266	45.11862	0.15530498	3.5408661	2077.2737	0.10922444	3.8115335	0.3742569	0.0660447
405	4.11039	0.6250672	44.434696	0.15577619	3.5355446	2077.4468	0.10882742	3.8009038	0.37381598	0.06574672
406	4.061475	0.6249343	44.52781	0.15528695	3.5349865	2080.0178	0.109325685	3.8077445	0.37253338	0.06584867
407	4.071163	0.6218975	44.199036	0.15369232	3.523672	2079.8044	0.10800169	3.7844648	0.3714736	0.06595802
408	4.0843086	0.6196675	43.651844	0.15611611	3.55386	2089.6157	0.108615875	3.8069248	0.36899775	0.06595336
409	4.0932126	0.6227545	44.702568	0.1549318	3.5493195	2082.8606	0.108926915	3.8153625	0.37390664	0.065694444
410	4.074952	0.6231775	44.64117	0.15607923	3.552985	2080.0227	0.108300544	3.8044803	0.37256432	0.066233814
411	4.101147	0.6220522	44.27414	0.15444651	3.5167117	2073.7495	0.1089118	3.783411	0.3730049	0.06614754
412	4.0696363	0.61849403	44.171295	0.15508647	3.5273514	2080.0068	0.10901748	3.7934027	0.37193215	0.065692924
413	4.093098	0.62286603	44.9615	0.15683645	3.5380597	2090.406	0.10920414	3.8066342	0.3721398	0.06585523
414	4.1207542	0.62513715	43.98197	0.15551907	3.5393882	2095.8342	0.10903985	3.8081143	0.37312678	0.0660532
415	4.080863	0.6193147	44.440147	0.1551946	3.5351002	2073.2246	0.10990619	3.7949195	0.3733758	0.0659966
416	4.113469	0.62213457	44.4712	0.15766023	3.5450077	2092.4907	0.109624535	3.803187	0.3706293	0.06616805
417	4.0829415	0.6210535	44.33888	0.15390237	3.532625	2087.09	0.108548984	3.8037913	0.3721085	0.06594249
418	4.0192385	0.62125367	43.92537	0.15525378	3.553805	2071.0	0.10861452	3.789299	0.3706627	0.0657529
419	4.0569663	0.6210298	44.40173	0.1549457	3.5485451	2083.4895	0.10960701	3.8124459	0.37343234	0.06600498
420	4.063113	0.61702245	44.143295	0.15265557	3.5324528	2077.7427	0.10895439	3.794935	0.372332	0.06594289
421	4.03939	0.61675453	44.677284	0.15433861	3.5323565	2074.6067	0.10903266	3.8400688	0.37176505	0.0656542
422	4.027778	0.6178662	44.459435	0.15401597	3.5257385	2056.5378	0.10780078	3.7792075	0.37166813	0.066151835
423	4.0992794	0.6210526	44.057278	0.15552106	3.5464416	2076.8777	0.10937438	3.798524	0.37252194	0.06604742
424	4.0391173	0.6160326	43.94795	0.15386647	3.5239086	2056.8188	0.10887381	3.7935612	0.36986077	0.0660409
425	4.068691	0.6209734	44.6179	0.1553556	3.546538	2079.8984	0.10861646	3.7966778	0.37070593	0.066423245
426	4.0615273	0.6172507	44.028522	0.1543455	3.5393562	2086.459	0.10871383	3.8064911	0.37038445	0.06566741
427	4.056544	0.622872	44.220966	0.15655077	3.5217476	2077.0854	0.10907534	3.791209	0.37222	0.06602086
428	4.054429	0.62212974	43.832363	0.15547344	3.533002	2076.9863	0.10956747	3.801135	0.37402844	0.06603643
429	4.0559187	0.6181036	44.15012	0.15390952	3.5293486	2065.241	0.10849269	3.7859702	0.37207606	0.065806955
430	4.0127378	0.6162646	44.22731	0.15433487	3.5348227	2061.9087	0.109271534	3.8061993	0.36915562	0.06602344
431	4.059086	0.6209093	44.362717	0.15344101	3.551953	2086.7297	0.109076396	3.8092089	0.37170506	0.06626081
432	4.100208	0.62162524	43.32062	0.15434876	3.5516078	2080.8916	0.10932956	3.8229556	0.3740846	0.06598512
433	4.0436187	0.6231771	44.403835	0.15480338	3.526488	2069.9995	0.10792063	3.795914	0.37232566	0.06573966
434	4.047317	0.61988485	44.632534	0.15447164	3.5446336	2060.9316	0.108206436	3.7908535	0.37181938	0.06559006
435	4.042545	0.61959004	43.56917	0.1536293	3.522816	2072.8037	0.10865344	3.782116	0.37212154	0.06571562
436	4.054997	0.6157932	44.175278	0.15398033	3.5396605	2073.132	0.10846895	3.8138804	0.3710335	0.065988675
437	4.0429177	0.6159455	44.6683	0.154054	3.5570168	2054.9429	0.10819272	3.799545	0.37155873	0.0660621
438	4.0448637	0.6225735	43.623386	0.15483896	3.5278873	2064.416	0.10874105	3.7878244	0.3737303	0.06608401
439	4.026763	0.617164	44.221676	0.15424396	3.5490468	2065.6997	0.10873947	3.7877405	0.37078753	0.06591635
440	4.0706134	0.6173608	43.654686	0.15569921	3.5520203	2071.155	0.10720994	3.8011851	0.3717893	0.066173986
441	4.039938	0.61735564	44.427773	0.15548432	3.5476925	2080.0168	0.10823565	3.7960641	0.3708539	0.065823235
442	4.058887	0.61717576	44.16005	0.15344417	3.5261855	2091.1958	0.1085953	3.8015141	0.3708674	0.065776244
443	4.0703855	0.6214039	44.16438	0.15568385	3.5215528	2071.123	0.108625196	3.8123012	0.37350714	0.06578884
444	4.0623074	0.62034655	44.473618	0.15454912	3.5366454	2069.4534	0.10744219	3.7817914	0.37287676	0.0658409
445	4.026196	0.6160321	43.963257	0.15454876	3.5422006	2054.9365	0.10820646	3.7806165	0.37118298	0.06598495
446	3.9954655	0.613772	43.606964	0.15232395	3.5347416	2080.4512	0.10766271	3.8014743	0.36965328	0.06569611
447	4.0092235	0.61813366	43.667583	0.15472037	3.532188	2075.3877	0.109065354	3.807119	0.3719677	0.06610943
448	4.047522	0.6158694	44.73726	0.15285417	3.538767	2061.367	0.107846215	3.7699506	0.37117708	0.06617528
449	4.086329	0.62253976	43.142998	0.15499233	3.553118	2075.2825	0.10908916	3.7945647	0.37076187	0.06587277
450	4.061754	0.62076885	43.881294	0.15287991	3.5458865	2071.7322	0.10819628	3.80858	0.37417147	0.06598189
451	4.0584817	0.621284	44.157505	0.15307818	3.5278125	2079.3147	0.10871448	3.805929	0.3763979	0.066025645
452	4.0342216	0.61583126	44.239548	0.15528996	3.5419362	2069.9124	0.10871971	3.7861452	0.37220392	0.06582676
453	4.023447	0.62056893	44.470715	0.15375784	3.518602	2079.53	0.1089062	3.7899103	0.3730382	0.065766804
454	4.036061	0.62069327	43.3408	0.1541198	3.534094	2093.6218	0.108329825	3.8165996	0.37167653	0.06641274
455	4.02418	0.6158595	43.998936	0.15369558	3.5397146	2046.6694	0.10701579	3.7798264	0.37119368	0.066087514
456	4.00933	0.6114507	43.955814	0.15357248	3.526434	2065.6592	0.107494965	3.7914724	0.36879423	0.065894835
457	4.006258	0.61577153	43.83298	0.15216634	3.5168405	2061.9338	0.10829928	3.7780662	0.37272304	0.06575591
458	4.0710483	0.61827415	44.05138	0.15297773	3.5186975	2079.7666	0.10737067	3.8024633	0.37249833	0.06574966
459	4.0455585	0.62125486	44.12861	0.1536036	3.5313792	2066.635	0.10815188	3.7875288	0.37068403	0.06592218
460	4.059835	0.6226439	44.070915	0.15587343	3.5394745	2076.9446	0.10790229	3.793993	0.37192693	0.0655581
461	4.0126505	0.61303765	43.702736	0.1537663	3.5376127	2074.4941	0.10856418	3.8038564	0.37053883	0.0658428
462	3.9987762	0.6125988	43.8608	0.15400086	3.5492094	2058.7212	0.10765965	3.7694442	0.37162584	0.06558166
463	3.9975212	0.6157497	44.51333	0.15214023	3.518394	2075.7375	0.107644595	3.7935007	0.371808	0.06582855
464	4.0097337	0.6159017	44.16592	0.15283205	3.5317113	2060.9504	0.10842348	3.7901194	0.3728284	0.0656936
